id	text	creation_time	user_loc
855245634055528448	Many thanks to @JodieEmery for taking time out of her busy day to chat with me today. #cannabis #420vancouver https://t.co/7uc3Pn8pFA	Fri Apr 21 02:23:43 +0000 2017	Vancouver, British Columbia
855235464332066816	:school: Now giving Town Hall participants an update on marijuana legalization &amp; how we can work together to control access &amp; reduce crime. #C45 https://t.co/5apVj76XwH	Fri Apr 21 01:43:18 +0000 2017	Cloverdale - Langley City, BC
855227945564200960	the liberals saying they want to legalize weed before July 1st next year sets April 20th, 2018 up quite nicely...	Fri Apr 21 01:13:26 +0000 2017	Anywhere But Here
855206680895913984	Not opposed to legalization. Is it coincidence that so many pot heads happen to have the afternoon off to go to the Hill to smoke weed? https://t.co/ojeajbVn3p	Thu Apr 20 23:48:56 +0000 2017	Ottawa, Ontario
855195269188562944	Hey man, like, weed should be free for everyone and legal man and hey buy these fucking magic Talismans bro. https://t.co/V5EXEsFmaT	Thu Apr 20 23:03:35 +0000 2017	Vancouver
855194135619407872	#Canada will be the first G7 country to legalize #cannabis for recreational use @AnnRichards1 @alumniubc	Thu Apr 20 22:59:05 +0000 2017	Toronto
855189100663406592	Medical cannabis patients urged not to self-medicate when recreational marijuana is legal https://t.co/ozmwssJMom	Thu Apr 20 22:39:04 +0000 2017	Calgary, AB
855171517553852417	Like, what's the point of 420? https://t.co/lgZ0vnI0wH	Thu Apr 20 21:29:12 +0000 2017	Winnipeg, MB
855166072126832642	Kelly Coulter @NORML_CWA: In the future all #marijuana producers will have to be licensed. :white_heavy_check_mark: #OPNLive #canada #cannabis #legalization https://t.co/0FSr3khsuk	Thu Apr 20 21:07:34 +0000 2017	Toronto, Ontario
855165659210145792	@Herne What happens when The Man makes it legal to smoke weed, as well as taxes it?	Thu Apr 20 21:05:56 +0000 2017	Vancouver, BC, Canada
855162555316260865	Jeanette VanderMarel @jeanettern1: I think it [#cannabis] is a #lifestyle choice. :cigarette: :warning:️ Join our conversation about #marijuana #legalization https://t.co/Lpm3HkVpnG	Thu Apr 20 20:53:35 +0000 2017	Toronto, Ontario
855159395507818496	Prior to legalization I'm not hearing anything on damage to employer's reputation due to employee pot use. Why not?	Thu Apr 20 20:41:02 +0000 2017	Toronto, Ontario
855158478364528640	Lawyer says, legalization of pot will address dearth of research in medical science on its medicinal purposes. Will CDN become pot central?	Thu Apr 20 20:37:23 +0000 2017	Toronto, Ontario
855157131275898881	:movie_camera: We're LIVE! #cannabis #weed #marijuana #legalization :cigarette: :warning:️Join us! https://t.co/EUbbZREqcw https://t.co/zVXlJxWIDj	Thu Apr 20 20:32:02 +0000 2017	Toronto, Ontario
855154181195399168	It's 420, the city smells skunky. How will nonsmokers avoid the unavoidable stench of marijuana when it is legal? @JohnTory @JustinTrudeau	Thu Apr 20 20:20:19 +0000 2017	Toronto, Ontario
855153434101788672	In a year hence weed will be legal, in a hundred years hence people will reflect &amp; giggle #ThursdayThoughts #nationalhighfiveday #Happy420 https://t.co/YlA4AfY9i0	Thu Apr 20 20:17:21 +0000 2017	Hamilton
855128935981613058	I'm all for the legalization of weed but after hearing idiot DJs on classic rock radio go "WOOOO 4-20" all morning, I might have to rethink.	Thu Apr 20 18:40:00 +0000 2017	Saskatoon, SK
855127732065366016	@JodieEmery Liberals idea of legalization of pot. Happy 420 to you and yours. We depend on you. Chin up. https://t.co/9KAPCvhHar	Thu Apr 20 18:35:13 +0000 2017	Canada
855122729581899776	Entirely getting the point, many doesn’t understand this part. Thanks @VanmalaS &amp; @vicecanada https://t.co/WWXjaqyzrN https://t.co/J2BorRipeu	Thu Apr 20 18:15:20 +0000 2017	Ottawa, Ontario, Canada
855095610218659840	.@AJWVictoriaBC says federal pot legalization "troubling" for giving corporations too much control over sale.#bcelxn17 #bcpoli	Thu Apr 20 16:27:35 +0000 2017	Vancouver, British Columbia
855095602295717888	Illegal setup of a commercial event masquerading as a protest in a city and county that's getting set to legalize weed. 420 is a farce here.	Thu Apr 20 16:27:33 +0000 2017	Parksville, BC
855095432371990534	@BillBlair takes questions from local reporters in @cityofmarkham on the pending legalization of marijuana https://t.co/FwxJL3jMvB	Thu Apr 20 16:26:52 +0000 2017	York Region, Ontario
855090700861538304	@RollingStone Weed will soon be legal in Canada..US is slow to the mark...best way to end illegal industry.. those in jail for possession should be freed	Thu Apr 20 16:08:04 +0000 2017	Planet Earth
855086904563335168	PSA: 420 is boring and the only reason I care about marijuana legalization is to impact POC getting jailed over weed.	Thu Apr 20 15:52:59 +0000 2017	Toronto, Ontario
855083377191510020	Rob Schwartz on @mattgallowaycbc talking #marijuana legalization, 2nd hand smoke &amp; edibles @OTRUnews @CAMHnews https://t.co/2CDAFzgz6Q https://t.co/E8XUifFJDn	Thu Apr 20 15:38:58 +0000 2017	Toronto
855074465830412288	Regardless of Fed leg on legalization of pot the CDN court system will determine acceptable use and acceptance of presence in the workplace.	Thu Apr 20 15:03:33 +0000 2017	Toronto
855073988330094593	I took this photo at a 4-20 march in Toronto a couple of years ago. They misspelled 'cannabis'. I don't partake but do support legalization. https://t.co/7DFZo9Iikm	Thu Apr 20 15:01:39 +0000 2017	Toronto
855073190065741824	How do you feel about this if you're pro-pot legalization? #fourtwenty #Happy420 #marijuana #cdnpoli #weed #RedDeer https://t.co/sPDcHDFmds	Thu Apr 20 14:58:29 +0000 2017	Red Deer, AB via Surrey, BC
855070524229263360	Weed acceptance needs to be a thing, not just legalization.	Thu Apr 20 14:47:54 +0000 2017	Toronto, Ontario
855067731653152768	1. It's 420 today and as usual I've got mixed feelings. To be clear, I think pot should be as legal as beer.	Thu Apr 20 14:36:48 +0000 2017	Vancouver
855065615882756098	@jusfocus @nyjerrykane @wyomingpd @PissedOff911 Weed isn't legal yet. Meaning still against the law.	Thu Apr 20 14:28:23 +0000 2017	Oakville, Ontario
855058192077860866	Happy #420 for all the #cannabis #legalize #CANNABLISS #Toronto #canada @HIGH_TIMES_Mag @SnoopDogg #smoke #MarijuanaMayhem https://t.co/F8TKQE1Mwg	Thu Apr 20 13:58:53 +0000 2017	Toronto, Ontario
855031324658106369	It's 4/20. And while a bill to legalize marijuana has been tabled, there are still questions on how it'll all work. https://t.co/wBkt8nXJMP	Thu Apr 20 12:12:08 +0000 2017	Edmonton, AB
854860911273807872	Belt tightening and austerity? This guy has been smoking pot before it is legal. https://t.co/CG0dXRBF2q	Thu Apr 20 00:54:58 +0000 2017	Toronto, Ontario
854840912756736004	Once marijuana / cannabis is LEGAL in Canada, do you intend to use or try it? #420DayIsThursday	Wed Apr 19 23:35:30 +0000 2017	Stella, Ontario
854834640611196928	@dgardner My biggest fear about pot legalization is that even more people are going to be asking me to roll for them. These people have no skills.	Wed Apr 19 23:10:35 +0000 2017	Winnipeg
854825927850807297	Seniors WILL use it when legal? They clearly didn't poll my colleagues and I at our weekly "Bingo and Pot Party". https://t.co/tLO5yrSyhU	Wed Apr 19 22:35:57 +0000 2017	Kirkfield, Ontario
854824261617197056	Interesting. I have been wondering about the societal effects of legal pot a couple of years into it. #July2018 https://t.co/U5mBlbE44G	Wed Apr 19 22:29:20 +0000 2017	Saanich, BC,  Canada
854790206473605120	@financialpost Everyone is going to want to be a distributor...hurry up just legalize pot and let everyplace that has same regs as alcohol sell it.	Wed Apr 19 20:14:01 +0000 2017	Planet Earth
854779742918250496	Canada will legalize pot, after arresting a bunch of people for pot offences first: Opinion https://t.co/BfmyQ0JR4v because there on glue	Wed Apr 19 19:32:26 +0000 2017	Toronto, Ontario
854743031827902464	Interesting talk today on the legalization of Marijuana and its effects on the workplace. @RetailCouncil #RCCHR17	Wed Apr 19 17:06:33 +0000 2017	Toronto, Ontario
854670175093874688	Prohibition has been far more costly than what we will see with legalization. #cdnpoli #cannabis https://t.co/Z5UjC5cHq1	Wed Apr 19 12:17:03 +0000 2017	Calgary, Alberta
854647267034365952	Canada will legalize pot, after arresting a bunch of people for pot offences first: Opinion https://t.co/yiVtK4AP4k	Wed Apr 19 10:46:01 +0000 2017	Gagetown, New Brunswick
854624863507632129	Musical politics....know this communication conundrum intimately: https://t.co/jqNndHQTIq.	Wed Apr 19 09:17:00 +0000 2017	Toronto by way of Cole Harbour
854616008098762752	@jimmyfallon Talking to Canadians about 420 and the legalization of Pot , Streeters and stoners segment pls advise if you want us to shoot	Wed Apr 19 08:41:48 +0000 2017	somewhere in the cloud
854529967274766336	Windsor is full of pot. Always has been, legalization doesn't change this. It makes it safer. Dilkens needs to know this isn't his job #yqg	Wed Apr 19 02:59:55 +0000 2017	Waawiyaataanong 
854490700330799104	I've had caffeine &amp; wine 2day, could've had tobacco (ugh!): why not marijuana? Guess I'm libertarian-calvinist too. https://t.co/rWwieULgXJ	Wed Apr 19 00:23:53 +0000 2017	Mississauga, Ontario, Canada
854450760452644865	Legalize pot and US making a wall for that.:smiling_face_with_sunglasses:	Tue Apr 18 21:45:10 +0000 2017	Toronto
854450239998238721	Canada to become one of the only countries to legalize cannabis nationwide! #legalize #regulate #restrict https://t.co/PY9a9IaKJa	Tue Apr 18 21:43:06 +0000 2017	Montréal, Québec
854450202459213824	Legalize pot and US making a wall for that.	Tue Apr 18 21:42:57 +0000 2017	Toronto
854375260698927105	Spectacularly well informed discussion of Canada’s pot legalization by @EmilieTaman and @mspratt https://t.co/opzRpQ4sXm	Tue Apr 18 16:45:10 +0000 2017	Ottawa, Ontario, Canada
854367666991239169	CAPHC calls for Evidence-Guided Policy in Pursuit of Legislation to Legalize Marijuana https://t.co/CFFVyaTadi	Tue Apr 18 16:14:59 +0000 2017	Ottawa
854357557909094401	Talking about the legalization of marijuana at 8:50 with Alistair MacGregor, MP, Cowichan-Malahat-Langford &amp; NDP Justice Critic #cfax	Tue Apr 18 15:34:49 +0000 2017	Victoria BC Canada
854353636603777024	Read a good comment on FB. The young who voted Liberal just for marijuana legalization were "the easily fooled"	Tue Apr 18 15:19:14 +0000 2017	Central Okanagan Valley
854312912642551808	'All in all, the Liberals got it right on #pot #legalization' says @acoyne https://t.co/c4bRALVE5E #CDNpoli #marijuana	Tue Apr 18 12:37:25 +0000 2017	Toronto, Ontario
854268972883202048	Would you be more likely to use marijuana when it becomes legal next year?	Tue Apr 18 09:42:49 +0000 2017	Saint John, N.B.
854162383643840512	Good news for @JustinTrudeau who's gov introduced bills to legalize marijuana by July 2018 #cdnpoli @nytimes @lemondefr @mic @urbania @TIME https://t.co/IL9PvPLAeX	Tue Apr 18 02:39:16 +0000 2017	Montréal, Québec
854146884298002432	@JodieEmery BTW, can you read the news? Do you even want to listen? Trudeau never promised to legalize your "Starbucks of pot" biz with dubious product.	Tue Apr 18 01:37:41 +0000 2017	Planet Drunk
854086233013850112	I'm 100% for weed legalization, but why are the charges/jail time, still more than those fo sexual assault/abuse????? @JustinTrudeau	Mon Apr 17 21:36:40 +0000 2017	Winnipeg, Manitoba
854084819290116103	Govt should consider dropping minor charges and pardoning some convicted of possession, @CDHoweInstitute said https://t.co/ynmAVGJSdc	Mon Apr 17 21:31:03 +0000 2017	St. John's
854061628538662914	The Fall of the Green Wall: Legalizing Cannabis in Canada - https://t.co/HxRbVESwBQ #BillC-45 #cdnpoli #legalization #cannabis	Mon Apr 17 19:58:54 +0000 2017	Five offices across Canada
854013270876975105	Has the criminalization of pot really masked a race issue that the legalization act will now fix? https://t.co/VMLGkgUPEB	Mon Apr 17 16:46:45 +0000 2017	Toronto
854007909273022465	Kellie Leitch emailed me to say she stands with drug dealers by opposing the legal marijuana market. #CPCLdr https://t.co/Vjt8QVlBeJ	Mon Apr 17 16:25:26 +0000 2017	Ottawa, Ontario, Canada
854002421399306241	Canadian teens’ thoughts on pot unchanged after legalization news. https://t.co/DAZz32ub0a	Mon Apr 17 16:03:38 +0000 2017	YCD
853997332966387712	Jodie Emery not too fond of Justin.. https://t.co/j3Dz9qctYe	Mon Apr 17 15:43:25 +0000 2017	Canada
853974051387092993	The Harper gov't knew the problems which will surface with legalization of marijuana. Obviously the Liberal gov't of has no clue #CPCLdr	Mon Apr 17 14:10:54 +0000 2017	Central Okanagan Valley
853970838344921094	Wait, pot in JT's Canada so harmless it will be legal. Give it to an 18yr old though? They'll kill you. https://t.co/87LPeTaXm1	Mon Apr 17 13:58:08 +0000 2017	Moscow, Russia
853968002160746497	A combined govt level effortGlobe editorial: The Liberals begin Canada’s countdown to legal pot - The Globe and Mail https://t.co/s9DmwcBNvC	Mon Apr 17 13:46:52 +0000 2017	Canada
853958026210021376	What will pot legalization mean for road safety? That discussion in a few mins. Listen live: https://t.co/NFLLg1zNql https://t.co/wh9ywdJP8H	Mon Apr 17 13:07:13 +0000 2017	London, Ontario
853939143310794753	#QuestionOfTheDay: Is 18 the appropriate legal age to use marijuana?	Mon Apr 17 11:52:11 +0000 2017	Saskatoon
853906523059257344	Do you agree with marijuana being made legal?	Mon Apr 17 09:42:34 +0000 2017	Saint John, N.B.
853824128062705665	Marijuana community - government killing buzz re legalization Big business. Big penalties. https://t.co/TCqWIpZDQI https://t.co/X4zts1CQbU	Mon Apr 17 04:15:10 +0000 2017	Canada
853791676334309377	If you would have told me Lehks and Radulov would have more goals than the Blackhawks team I would have told you marijuana isnt legal yet :dizzy_face:	Mon Apr 17 02:06:12 +0000 2017	Toronto, Ontario
853783539942379520	@withfilesfrom @David_Moscrop Crazy pants bananas. Has any MP actual lay given legal pot a serious thought?	Mon Apr 17 01:33:53 +0000 2017	Ottawa, Ontario, Canada
853758177829171204	JT and his team never gave the ramifications of legalizing a single moments though prior to the elxn. https://t.co/moS9aR6UsV Obviously!	Sun Apr 16 23:53:06 +0000 2017	Moscow, Russia
853715092650721281	@checkupcbc Thru the entire process, only the Federal govt has wanted to legalize pot. Provinces &amp; Municipalities will bear the gr8est cost	Sun Apr 16 21:01:54 +0000 2017	Ottawa, Ontario, Canada
853712132533178368	@checkupcbc Why does Blair believe legal pot will cut existing use by those under 18? Makes no sense.Will be major focus of org crime.Simple	Sun Apr 16 20:50:08 +0000 2017	Victoria, BC
853711468365139968	@checkupcbc Will legal pot put org crime out of business? Hell no. They will sell other street drugs. Leave it 2our gov to make this complex	Sun Apr 16 20:47:29 +0000 2017	Victoria, BC
853649697143230464	@JustinTrudeau come on Mr. Trudeau quite fooling around by butting a poison pill in our legalize Marijuana legislation.	Sun Apr 16 16:42:02 +0000 2017	Victoria, BC
853646315217145858	So at breakfast Mdme Padre and I talked gardening plans, including our 4 soon to be legal pot plants, as one does in :Canada:.	Sun Apr 16 16:28:36 +0000 2017	Barrie, Ontario
853645019630186496	14-year jail term 4 for letting under-18 smoke a toke worrying aspect of Canada's #pot legalization. Too tough.#cbc	Sun Apr 16 16:23:27 +0000 2017	Kingston, Ont.
853634784085524480	@ctvqp money spent on legal pot is money not going to criminals.	Sun Apr 16 15:42:46 +0000 2017	Toronto
853617262275710977	Teens' thoughts on pot unchanged after legalization news, they say https://t.co/60GB78aRdB #timmins https://t.co/brFjZJuKLe	Sun Apr 16 14:33:09 +0000 2017	Timmins, Ontario
853602739632447489	Revenge of the comment section — Pot will be legal, Opinion https://t.co/wBYplPkmoK :thinking_face:I think a lot of the comments show need for education.	Sun Apr 16 13:35:26 +0000 2017	Ottawa
